

Microchip Technology PIC18 LITE Macro Assembler V1.32 build 58300 
                                                                                               Wed Aug 06 11:02:16 2014

Microchip Technology Omniscient Code Generator (Lite mode) build 58300
     1                           	processor	18F2550
  4281  00155E  1203               	iorwf	___ftpack@arg+2,f,c
  4282  001560  5005               	movf	___ftpack@sign,w,c
  4283  001562  A4D8               	btfss	status,2,c
  4284  001564  8E03               	bsf	___ftpack@arg+2,7,c
  4285  001566  C001  F001         	movff	___ftpack@arg,?___ftpack
  4286  00156A  C002  F002         	movff	___ftpack@arg+1,?___ftpack+1
  4287  00156E  C003  F003         	movff	___ftpack@arg+2,?___ftpack+2
  4288  001572                     l557:
  4289  001572  0012               	return	
  4290  001574                     __end_of___ftpack:
  4291                           	opt stack 0
  4292                           tblptru	equ	0xFF8
  4293                           tblptrh	equ	0xFF7
  4294                           tblptrl	equ	0xFF6
  4295                           tablat	equ	0xFF5
  4296                           prodl	equ	0xFF3
  4297                           postinc0	equ	0xFEE
  4298                           wreg	equ	0xFE8
  4299                           postinc1	equ	0xFE6
  4300                           postdec1	equ	0xFE5
  4301                           fsr1l	equ	0xFE1
  4302                           indf2	equ	0xFDF
  4303                           postinc2	equ	0xFDE
  4304                           postdec2	equ	0xFDD
  4305                           fsr2h	equ	0xFDA
  4306                           fsr2l	equ	0xFD9
  4307                           status	equ	0xFD8
  4308                           tblptru	equ	0xFF8
  4309                           tblptrh	equ	0xFF7
  4310                           tblptrl	equ	0xFF6
  4311                           tablat	equ	0xFF5
  4312                           prodl	equ	0xFF3
  4313                           postinc0	equ	0xFEE
  4314                           wreg	equ	0xFE8
  4315                           postinc1	equ	0xFE6
  4316                           postdec1	equ	0xFE5
  4317                           fsr1l	equ	0xFE1
  4318                           indf2	equ	0xFDF
  4319                           postinc2	equ	0xFDE
  4320                           postdec2	equ	0xFDD
  4321                           fsr2h	equ	0xFDA
  4322                           fsr2l	equ	0xFD9
  4323                           status	equ	0xFD8
  4324                           
  4325                           	psect	rparam
  4326  0000                     tblptru	equ	0xFF8
  4327                           tblptrh	equ	0xFF7
  4328                           tblptrl	equ	0xFF6
  4329                           tablat	equ	0xFF5
  4330                           prodl	equ	0xFF3
  4331                           postinc0	equ	0xFEE
  4332                           wreg	equ	0xFE8
  4333                           postinc1	equ	0xFE6
  4334                           postdec1	equ	0xFE5
  4335                           fsr1l	equ	0xFE1
  4336                           indf2	equ	0xFDF
  4337                           postinc2	equ	0xFDE
  4338                           postdec2	equ	0xFDD
  4339                           fsr2h	equ	0xFDA
  4340                           fsr2l	equ	0xFD9
  4341                           status	equ	0xFD8


Data Sizes:
    Strings     36
    Constant    0
    Data        77
    BSS         37
    Persistent  0
    Stack       0

Auto Spaces:
    Space          Size  Autos    Used
    COMRAM           95     42      81
    BANK0           160      0      75
    BANK1           256      0       0
    BANK2           256      0       0
    BANK3           256      0       0
    BANK4           256      0       0
    BANK5           256      0       0
    BANK6           256      0       0
    BANK7           256      0       0

Pointer List with Targets:

    lcd_putstr@str	PTR unsigned char  size(2) Largest target is 9
		 -> STR_4(CODE[9]), STR_3(CODE[9]), STR_2(CODE[9]), STR_1(CODE[9]), 


Critical Paths under _main in COMRAM

    _main->___ftdiv
    _lcd_putstr->_lcd_putchar
    _lcd_init->_lcd_config
    _lcd_clear->_lcd_config
    _lcd_home->_lcd_config
    _lcd_goto->_lcd_config
    _lcd_config->_delay_ms
    _lcd_config->_lcd_4bit_write
    _lcd_bcd->___fttol
    _lcd_putchar->_delay_ms
    _lcd_putchar->_lcd_4bit_write
    _lcd_e_clock->_delay_us
    _bcd->___fttol
    ___ftneg->___awtoft
    ___ftmul->___ftpack
    ___ftge->___awtoft
    ___ftdiv->___ftmul
    ___ftadd->___ftneg
    ___awtoft->___ftpack

Critical Paths under _main in BANK0

    None.

Critical Paths under _main in BANK1

    None.

Critical Paths under _main in BANK2

    None.

Critical Paths under _main in BANK3

    None.

Critical Paths under _main in BANK4

    None.

Critical Paths under _main in BANK5

    None.

Critical Paths under _main in BANK6

    None.

Critical Paths under _main in BANK7

    None.

Call Graph Tables:

 ---------------------------------------------------------------------------------
 (Depth) Function   	        Calls       Base Space   Used Autos Params    Refs
 ---------------------------------------------------------------------------------
 (0) _main                                                 4     4      0   26780
                                             38 COMRAM     4     4      0
                           ___awtoft
                            ___ftadd
                            ___ftdiv
                             ___ftge
                            ___ftmul
                            ___ftneg
                            ___fttol
                            _adc_run
                                _bcd
                           _delay_ms
                            _lcd_bcd
                          _lcd_clear
                           _lcd_goto
                           _lcd_home
                           _lcd_init
                        _lcd_putchar
                         _lcd_putstr
 ---------------------------------------------------------------------------------
 (1) _lcd_putstr                                           2     0      2    1094
                                              4 COMRAM     2     0      2
                        _lcd_putchar
 ---------------------------------------------------------------------------------
 (1) _lcd_init                                             0     0      0    3126
                           _delay_ms
                           _delay_us
                          _lcd_clear
                         _lcd_config
                        _lcd_e_clock
 ---------------------------------------------------------------------------------
 (2) _lcd_clear                                            0     0      0    1518
                           _delay_ms
                         _lcd_config
 ---------------------------------------------------------------------------------
 (1) _lcd_home                                             0     0      0    1518
                           _delay_ms
                         _lcd_config
 ---------------------------------------------------------------------------------
 (1) _lcd_goto                                             1     1      0     859
                                              4 COMRAM     1     1      0
                         _lcd_config
 ---------------------------------------------------------------------------------
 (2) _lcd_config                                           1     1      0     837
                                              3 COMRAM     1     1      0
                           _delay_ms
                           _delay_us
                     _lcd_4bit_write
 ---------------------------------------------------------------------------------
 (1) _lcd_bcd                                             17    15      2    3372
                                             15 COMRAM    17    15      2
                            ___fttol (ARG)
                            ___lwdiv
                            ___lwmod
                        _lcd_putchar
 ---------------------------------------------------------------------------------
 (2) _lcd_putchar                                          1     1      0     837
                                              3 COMRAM     1     1      0
                           _delay_ms
                           _delay_us
                     _lcd_4bit_write
 ---------------------------------------------------------------------------------
 (3) _lcd_4bit_write                                       2     2      0      89
                                              1 COMRAM     2     2      0
                        _lcd_e_clock
 ---------------------------------------------------------------------------------
 (4) _lcd_e_clock                                          0     0      0      45
                           _delay_us
 ---------------------------------------------------------------------------------
 (5) _delay_us                                             1     1      0      45
                                              0 COMRAM     1     1      0
 ---------------------------------------------------------------------------------
 (3) _delay_ms                                             3     1      2     681
                                              0 COMRAM     3     1      2
 ---------------------------------------------------------------------------------
 (1) _bcd                                                 19    17      2    2678
                                             15 COMRAM    19    17      2
                            ___fttol (ARG)
                            ___lwdiv
                            ___lwmod
 ---------------------------------------------------------------------------------
 (2) ___lwmod                                              5     1      4    1007
                                              0 COMRAM     5     1      4
 ---------------------------------------------------------------------------------
 (2) ___lwdiv                                              7     3      4    1010
                                              0 COMRAM     7     3      4
 ---------------------------------------------------------------------------------
 (1) _adc_run                                              4     2      2       0
                                              0 COMRAM     4     2      2
 ---------------------------------------------------------------------------------
 (1) ___fttol                                             15    11      4     464
                                              0 COMRAM    15    11      4
 ---------------------------------------------------------------------------------
 (1) ___ftneg                                              3     0      3     151
                                             12 COMRAM     3     0      3
                           ___awtoft (ARG)
 ---------------------------------------------------------------------------------
 (1) ___ftmul                                             15     9      6    2303
                                              8 COMRAM    15     9      6
                           ___ftpack
 ---------------------------------------------------------------------------------
 (1) ___ftge                                               9     3      6     454
                                             12 COMRAM     9     3      6
                           ___awtoft (ARG)
 ---------------------------------------------------------------------------------
 (1) ___ftdiv                                             15     9      6    2469
                                             23 COMRAM    15     9      6
                            ___ftmul (ARG)
                           ___ftpack
 ---------------------------------------------------------------------------------
 (1) ___ftadd                                             12     6      6    3109
                                             15 COMRAM    12     6      6
                           ___awtoft (ARG)
                            ___ftneg (ARG)
                           ___ftpack
                            _adc_run (ARG)
 ---------------------------------------------------------------------------------
 (1) ___awtoft                                             4     1      3    2147
                                              8 COMRAM     4     1      3
                           ___ftpack
                            _adc_run (ARG)
 ---------------------------------------------------------------------------------
 (2) ___ftpack                                             8     3      5    1685
                                              0 COMRAM     8     3      5
 ---------------------------------------------------------------------------------
 Estimated maximum stack depth 5
 ---------------------------------------------------------------------------------

 Call Graph Graphs:

 _main (ROOT)
   ___awtoft
     ___ftpack
     _adc_run (ARG)
   ___ftadd
     ___awtoft (ARG)
       ___ftpack
       _adc_run (ARG)
     ___ftneg (ARG)
       ___awtoft (ARG)
         ___ftpack
         _adc_run (ARG)
     ___ftpack (ARG)
     _adc_run (ARG)
   ___ftdiv
     ___ftmul (ARG)
       ___ftpack
     ___ftpack (ARG)
   ___ftge
     ___awtoft (ARG)
       ___ftpack
       _adc_run (ARG)
   ___ftmul
     ___ftpack
   ___ftneg
     ___awtoft (ARG)
       ___ftpack
       _adc_run (ARG)
   ___fttol
   _adc_run
   _bcd
     ___fttol (ARG)
     ___lwdiv (ARG)
     ___lwmod (ARG)
   _delay_ms
   _lcd_bcd
     ___fttol (ARG)
     ___lwdiv (ARG)
     ___lwmod (ARG)
     _lcd_putchar (ARG)
       _delay_ms
       _delay_us
       _lcd_4bit_write
         _lcd_e_clock
           _delay_us
   _lcd_clear
     _delay_ms
     _lcd_config
       _delay_ms
       _delay_us
       _lcd_4bit_write
         _lcd_e_clock
           _delay_us
   _lcd_goto
     _lcd_config
       _delay_ms
       _delay_us
       _lcd_4bit_write
         _lcd_e_clock
           _delay_us
   _lcd_home
     _delay_ms
     _lcd_config
       _delay_ms
       _delay_us
       _lcd_4bit_write
         _lcd_e_clock
           _delay_us
   _lcd_init
     _delay_ms
     _delay_us
     _lcd_clear
       _delay_ms
       _lcd_config
         _delay_ms
         _delay_us
         _lcd_4bit_write
           _lcd_e_clock
             _delay_us
     _lcd_config
       _delay_ms
       _delay_us
       _lcd_4bit_write
         _lcd_e_clock
           _delay_us
     _lcd_e_clock
       _delay_us
   _lcd_putchar
     _delay_ms
     _delay_us
     _lcd_4bit_write
       _lcd_e_clock
         _delay_us
   _lcd_putstr
     _lcd_putchar
       _delay_ms
       _delay_us
       _lcd_4bit_write
         _lcd_e_clock
           _delay_us

 Address spaces:
Name               Size   Autos  Total    Cost      Usage
BIGRAM             7FF      0       0      21        0.0%
EEDATA             100      0       0       0        0.0%
BITBANK7           100      0       0      18        0.0%
BANK7              100      0       0      19        0.0%
BITBANK6           100      0       0      16        0.0%
